Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_9N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Position (rev),Rotary.Velocity (rpm),XYZ.X Position (mm),XYZ.Z Position (mm),XYZ.Y Position (mm),
10,51.783,10,8.987613,1.318283,0.1466777,2251.475,119.1775,0,-115.3934,-15.33,
10,51.883,10,8.993304,1.268779,0.1410804,2251.677,119.1912,0,-115.3935,-15.33,
10,51.983,10,9.006623,1.352572,0.1501753,2251.917,119.0975,0,-115.3936,-15.33,
10,52.083,10,8.994276,1.262563,0.1403741,2252.111,119.5375,0,-115.3936,-15.33,
10,52.183,10,8.984378,1.324453,0.1474173,2252.302,119.495,0,-115.3934,-15.33,
10,52.283,10,8.990288,1.323433,0.147207,2252.494,119.3087,0,-115.3934,-15.33,
10,52.383,10,8.993976,1.265596,0.140716,2252.679,119.4325,0,-115.3934,-15.33,
10,52.483,10,9.01023,1.355625,0.150454,2252.871,119.1488,0,-115.3934,-15.33,
10,52.583,10,8.994301,1.273881,0.141632,2253.109,119.5975,0,-115.3936,-15.33,
10,52.683,10,8.986306,1.320702,0.1469683,2253.297,119.785,0,-115.3938,-15.33,
10,52.783,10,8.989802,1.33135,0.1480956,2253.489,119.4238,0,-115.3938,-15.33,
10,52.883,10,8.995354,1.267506,0.1409067,2253.681,119.3875,0,-115.3938,-15.33,
10,52.983,10,9.00971,1.362029,0.1511734,2253.871,119.1525,0,-115.3938,-15.33,
10,53.083,10,8.995177,1.268051,0.1409701,2254.06,119.4413,0,-115.3938,-15.33,
10,53.183,10,8.98591,1.312886,0.1461049,2254.299,119.5413,0,-115.394,-15.33,
10,53.283,10,8.992722,1.333796,0.1483195,2254.492,119.2912,0,-115.3941,-15.33,
10,53.383,10,8.997316,1.260501,0.1400975,2254.686,119.1938,0,-115.3943,-15.33,
10,53.483,10,9.013896,1.366286,0.1515756,2254.877,119.1813,0,-115.3943,-15.33,
10,53.583,10,8.999654,1.267704,0.1408614,2255.064,119.4525,0,-115.3943,-15.33,
10,53.683,10,8.990752,1.312268,0.1459576,2255.258,119.6712,0,-115.3943,-15.33,
10,53.783,10,8.993908,1.337462,0.1487076,2255.497,119.2862,0,-115.3945,-15.33,
10,53.883,10,8.998576,1.26672,0.1407689,2255.689,119.1525,0,-115.3945,-15.33,
10,53.983,10,9.011163,1.361412,0.1510806,2255.881,119.36,0,-115.3945,-15.33,
10,54.083,10,8.999899,1.27049,0.1411672,2256.075,119.42,0,-115.3945,-15.33,
10,54.183,10,8.98878,1.307638,0.1454744,2256.264,119.5588,0,-115.3944,-15.33,
10,54.283,10,8.997453,1.343765,0.1493495,2256.454,119.2762,0,-115.3946,-15.33,
10,54.383,10,8.999115,1.262683,0.140312,2256.691,119.3137,0,-115.3946,-15.33,
10,54.483,10,9.012453,1.363727,0.1513159,2256.881,119.2062,0,-115.3945,-15.33,
10,54.583,10,9.001342,1.268402,0.1409126,2257.076,119.275,0,-115.3944,-15.33,
10,54.683,10,8.991415,1.308245,0.1454993,2257.264,119.5987,0,-115.3944,-15.33,
10,54.783,10,8.99505,1.348955,0.1499663,2257.455,119.2663,0,-115.3944,-15.33,
10,54.883,10,8.998487,1.25788,0.139788,2257.689,119.3137,0,-115.3944,-15.33,
10,54.983,10,9.011438,1.360055,0.1509254,2257.883,119.26,0,-115.3946,-15.33,
10,55.083,10,9.000791,1.272156,0.1413383,2258.073,119.6288,0,-115.3946,-15.33,
10,55.183,10,8.988427,1.301101,0.1447529,2258.265,119.815,0,-115.3944,-15.33,
10,55.283,10,8.995737,1.351926,0.1502852,2258.455,119.2475,0,-115.3942,-15.33,
10,55.383,10,8.997369,1.261076,0.1401605,2258.646,119.31,0,-115.3944,-15.33,
10,55.483,10,9.011456,1.357304,0.1506198,2258.884,119.1175,0,-115.3944,-15.33,
10,55.583,10,9.002989,1.278547,0.1420136,2259.073,119.8087,0,-115.3944,-15.33,
10,55.683,10,8.988799,1.29657,0.1442429,2259.266,119.1025,0,-115.3942,-15.33,
10,55.783,10,8.992622,1.356278,0.1508212,2259.454,119.075,0,-115.3941,-15.33,
10,55.883,10,8.995465,1.263651,0.1404765,2259.647,119.4575,0,-115.394,-15.33,
10,55.983,10,9.008608,1.35996,0.1509623,2259.841,119.1925,0,-115.3941,-15.33,
10,56.083,10,9.000759,1.276267,0.1417955,2260.031,119.8162,0,-115.3941,-15.33,
10,56.183,10,8.98892,1.297717,0.1443685,2260.271,119.0913,0,-115.3941,-15.33,
10,56.283,10,8.994369,1.360055,0.1512118,2260.461,119.3612,0,-115.3943,-15.33,
10,56.383,10,8.996387,1.261518,0.1402249,2260.649,119.4575,0,-115.3944,-15.33,
10,56.483,10,9.009971,1.357395,0.1506548,2260.841,119.085,0,-115.3945,-15.33,
10,56.583,10,9.003794,1.28272,0.1424644,2261.034,119.7038,0,-115.3945,-15.33,
10,56.683,10,8.99327,1.296236,0.144134,2261.23,119.225,0,-115.3943,-15.33,
10,56.783,10,8.993059,1.361802,0.1514281,2261.42,119.3975,0,-115.3943,-15.33,
10,56.883,10,8.997468,1.274816,0.1416861,2261.622,119.0812,0,-115.3942,-15.33,
10,56.983,10,9.008088,1.368076,0.1518719,2261.86,119.6175,0,-115.3941,-15.33,
10,57.083,10,9.000738,1.295791,0.143965,2262.051,119.6288,0,-115.394,-15.33,
10,57.183,10,8.989917,1.296957,0.1442679,2262.245,119.4275,0,-115.394,-15.33,
10,57.283,10,8.993394,1.365777,0.1518644,2262.438,119.4613,0,-115.3943,-15.33,
10,57.383,10,8.99639,1.265463,0.1406634,2262.631,119.3487,0,-115.3945,-15.33,
10,57.483,10,9.009673,1.349669,0.1498022,2262.824,119.3225,0,-115.3947,-15.33,
10,57.583,10,9.005048,1.288669,0.1431052,2263.015,119.46,0,-115.3945,-15.33,
10,57.683,10,8.992585,1.289345,0.1433787,2263.25,119.13,0,-115.3945,-15.33,
10,57.783,10,8.991653,1.370641,0.1524348,2263.441,119.1525,0,-115.3946,-15.33,
10,57.883,10,8.996719,1.268896,0.1410398,2263.634,119.2138,0,-115.3945,-15.33,
10,57.983,10,9.008747,1.347104,0.1495329,2263.823,119.415,0,-115.3945,-15.33,
10,58.083,10,9.003627,1.294947,0.143825,2264.012,119.6437,0,-115.3945,-15.33,
10,58.183,10,8.993898,1.290248,0.1434581,2264.205,119.1675,0,-115.3944,-15.33,
10,58.283,10,8.994087,1.370151,0.1523391,2264.442,119.4613,0,-115.3946,-15.33,
10,58.383,10,8.996226,1.2656,0.1406812,2264.633,119.3538,0,-115.3947,-15.33,
10,58.483,10,9.009859,1.345301,0.1493144,2264.824,119.4912,0,-115.3948,-15.33,
10,58.583,10,9.006496,1.293154,0.1435802,2265.018,119.545,0,-115.3947,-15.33,
10,58.683,10,8.994199,1.288533,0.1432627,2265.209,119.0487,0,-115.3945,-15.33,
10,58.783,10,8.993576,1.374999,0.1528868,2265.401,119.3187,0,-115.3945,-15.33,
10,58.883,10,8.995602,1.266963,0.1408426,2265.644,119.0025,0,-115.3948,-15.33,
10,58.983,10,9.008295,1.344467,0.1492476,2265.835,119.8312,0,-115.3947,-15.33,
10,59.083,10,9.005113,1.301419,0.14452,2266.025,119.725,0,-115.3944,-15.33,
10,59.183,10,8.991939,1.287767,0.1432135,2266.216,119.0738,0,-115.3944,-15.33,
10,59.283,10,8.995617,1.379562,0.1533593,2266.411,119.5113,0,-115.3944,-15.33,
10,59.383,10,8.994852,1.265665,0.1407099,2266.604,119.1488,0,-115.3944,-15.33,
10,59.483,10,9.006261,1.342145,0.1490235,2266.795,119.7875,0,-115.3944,-15.33,
10,59.583,10,9.005097,1.304381,0.1448491,2267.035,119.13,0,-115.3944,-15.33,
10,59.683,10,8.991223,1.282619,0.1426524,2267.224,119.1963,0,-115.3942,-15.33,
10,59.783,10,8.993124,1.381585,0.1536268,2267.415,119.3787,0,-115.3944,-15.33,
10,59.883,10,8.994291,1.265843,0.1407385,2267.607,119.0675,0,-115.3947,-15.33,
10,59.983,10,9.006791,1.335176,0.148241,2267.798,119.7913,0,-115.3948,-15.33,
10,60.083,10,9.006425,1.302776,0.1446497,2267.99,119.3787,0,-115.3948,-15.33,
10,60.183,10,8.992477,1.279667,0.1423042,2268.224,119.275,0,-115.3947,-15.33,
10,60.283,10,8.995617,1.382865,0.1537265,2268.419,119.4,0,-115.3949,-15.33,
10,60.383,10,8.996852,1.270945,0.1412655,2268.613,119.1125,0,-115.3949,-15.33,
10,60.483,10,9.007822,1.336407,0.1483607,2268.804,119.5425,0,-115.3949,-15.33,
10,60.583,10,9.010221,1.311401,0.145546,2268.998,119.4725,0,-115.3949,-15.33,
10,60.683,10,8.9941,1.285714,0.1429509,2269.189,119.3037,0,-115.3948,-15.33,
10,60.783,10,8.995577,1.382507,0.1536875,2269.382,119.0512,0,-115.395,-15.33,
10,60.883,10,8.99523,1.270503,0.1412419,2269.616,119.5562,0,-115.3951,-15.33,
10,60.983,10,9.008327,1.33238,0.1479054,2269.809,119.5562,0,-115.3952,-15.33,
10,61.083,10,9.010692,1.315399,0.145982,2270.004,119.3525,0,-115.3953,-15.33,
10,61.183,10,8.995787,1.27756,0.1420176,2270.193,119.415,0,-115.3952,-15.33,
10,61.283,10,9.000397,1.384732,0.1538523,2270.381,119.2075,0,-115.3954,-15.33,
10,61.383,10,8.998332,1.268347,0.1409536,2270.573,119.4088,0,-115.3956,-15.33,
10,61.483,10,9.010674,1.328548,0.1474416,2270.784,119.83,0,-115.3956,-15.33,
10,61.583,10,9.013784,1.317952,0.1462151,2270.98,119.3,0,-115.3954,-15.33,
10,61.683,10,8.997518,1.282951,0.1425894,2271.171,119.4312,0,-115.3953,-15.33,
10,61.783,10,8.999382,1.387447,0.1541713,2271.411,118.9462,0,-115.3952,-15.33,
10,61.883,10,8.997471,1.271841,0.1413554,2271.596,119.12,0,-115.3954,-15.33,
10,61.983,10,9.009844,1.329006,0.147506,2271.791,119.8238,0,-115.3955,-15.33,
10,62.083,10,9.012428,1.326135,0.1471451,2271.984,119.185,0,-115.3955,-15.33,
10,62.183,10,8.996633,1.28009,0.1422854,2272.177,119.3225,0,-115.3954,-15.33,
10,62.283,10,9.001797,1.394052,0.1548637,2272.371,119.1387,0,-115.3953,-15.33,
10,62.383,10,8.999152,1.270013,0.1411258,2272.606,119.5238,0,-115.3953,-15.33,
10,62.483,10,9.008821,1.320543,0.1465833,2272.796,119.6813,0,-115.3951,-15.33,
10,62.583,10,9.011763,1.328457,0.1474137,2272.989,119.2862,0,-115.3949,-15.33,
10,62.683,10,8.994319,1.274839,0.1417382,2273.179,119.2138,0,-115.3947,-15.33,
10,62.783,10,8.9971,1.390986,0.1546039,2273.366,119.29,0,-115.3947,-15.33,
10,62.883,10,8.995753,1.274848,0.1417167,2273.559,119.5737,0,-115.395,-15.33,
10,62.983,10,9.008073,1.316828,0.1461831,2273.8,119.4413,0,-115.395,-15.33,
10,63.083,10,9.011466,1.329253,0.1475068,2273.992,119.305,0,-115.3949,-15.33,
10,63.183,10,8.994673,1.270217,0.1412189,2274.184,119.2638,0,-115.3948,-15.33,
10,63.283,10,8.999487,1.397595,0.1552972,2274.369,119.0313,0,-115.395,-15.33,
10,63.383,10,8.996527,1.274653,0.1416828,2274.561,119.5612,0,-115.3953,-15.33,
10,63.483,10,9.008106,1.315669,0.1460539,2274.755,119.615,0,-115.3955,-15.33,
10,63.583,10,9.014339,1.334046,0.1479915,2274.99,119.4388,0,-115.3953,-15.33,
10,63.683,10,8.998543,1.276355,0.1418402,2275.182,119.2937,0,-115.3952,-15.33,
10,63.783,10,8.997406,1.394912,0.155035,2275.376,119.1925,0,-115.3953,-15.33,
10,63.883,10,8.997072,1.278602,0.1421132,2275.567,119.5438,0,-115.3953,-15.33,
10,63.983,10,9.008382,1.315402,0.1460198,2275.761,119.7038,0,-115.3953,-15.33,
10,64.083,10,9.01315,1.337952,0.1484445,2275.955,119.2025,0,-115.395,-15.33,
10,64.183,10,8.996022,1.275326,0.1417655,2276.147,119.3587,0,-115.395,-15.33,
10,64.283,10,8.999924,1.38822,0.1542479,2276.386,119.0525,0,-115.3951,-15.33,
10,64.383,10,8.996744,1.282009,0.142497,2276.577,119.84,0,-115.395,-15.33,
10,64.483,10,9.006425,1.316045,0.1461229,2276.767,119.6113,0,-115.3951,-15.33,
10,64.583,10,9.014277,1.337144,0.1483362,2276.961,119.0938,0,-115.3953,-15.33,
10,64.683,10,8.998022,1.273994,0.141586,2277.151,119.4125,0,-115.3951,-15.33,
10,64.783,10,8.996787,1.386122,0.1540685,2277.341,119.2038,0,-115.395,-15.33,
10,64.883,10,8.996208,1.279255,0.1421994,2277.581,119.8587,0,-115.3951,-15.33,
10,64.983,10,9.007174,1.31601,0.1461068,2277.772,119.1787,0,-115.3954,-15.33,
10,65.083,10,9.015515,1.340365,0.1486732,2277.959,119.2562,0,-115.3954,-15.33,
10,65.183,10,8.997849,1.274848,0.1416837,2278.151,119.485,0,-115.3953,-15.33,
10,65.283,10,8.99948,1.387892,0.1542191,2278.342,119.1325,0,-115.3953,-15.33,
10,65.383,10,8.997589,1.289605,0.1433278,2278.534,119.7087,0,-115.3953,-15.33,
10,65.483,10,9.006032,1.312739,0.1457622,2278.77,119.08,0,-115.3952,-15.33,
10,65.583,10,9.014829,1.345259,0.1492274,2278.964,119.49,0,-115.3951,-15.33,
10,65.683,10,8.998732,1.27466,0.1416488,2279.157,119.265,0,-115.3952,-15.33,
10,65.783,10,8.996428,1.3799,0.1533831,2279.35,119.0588,0,-115.3953,-15.33,
10,65.883,10,8.996648,1.288945,0.1432695,2279.541,119.7925,0,-115.3953,-15.33,
10,65.983,10,9.004499,1.311298,0.1456269,2279.735,119.4475,0,-115.3952,-15.33,
10,66.083,10,9.01541,1.343246,0.1489944,2279.929,119.4262,0,-115.3951,-15.33,
10,66.183,10,8.99796,1.274829,0.1416797,2280.165,119.0825,0,-115.395,-15.33,
10,66.283,10,8.996354,1.370625,0.1523534,2280.354,119.215,0,-115.395,-15.33,
10,66.383,10,8.996415,1.288566,0.143231,2280.545,119.815,0,-115.3951,-15.33,
10,66.483,10,9.003159,1.307816,0.1452619,2280.731,119.2062,0,-115.395,-15.33,
10,66.583,10,9.014377,1.345905,0.1493066,2280.924,119.3087,0,-115.395,-15.33,
10,66.683,10,8.998363,1.273605,0.1415374,2281.115,119.0475,0,-115.3951,-15.33,
10,66.783,10,8.996509,1.375561,0.1528994,2281.359,119.5337,0,-115.3951,-15.33,
10,66.883,10,8.997224,1.300159,0.1445067,2281.55,119.6963,0,-115.3951,-15.33,
10,66.983,10,9.004125,1.307102,0.145167,2281.762,119.245,0,-115.3952,-15.33,
10,67.083,10,9.015553,1.354735,0.1502665,2281.916,119.4337,0,-115.3953,-15.33,
10,67.183,10,8.998165,1.274507,0.1416408,2282.157,119.3525,0,-115.3952,-15.33,
10,67.283,10,8.996651,1.369297,0.1522007,2282.35,119.57,0,-115.3949,-15.33,
10,67.383,10,8.996506,1.302757,0.144807,2282.541,119.2188,0,-115.3949,-15.33,
10,67.483,10,9.001735,1.299071,0.1443134,2282.734,119.4675,0,-115.3949,-15.33,
10,67.583,10,9.013314,1.354401,0.1502667,2282.929,119.1625,0,-115.3947,-15.33,
10,67.683,10,8.995409,1.276118,0.1418633,2283.119,118.9112,0,-115.3947,-15.33,
10,67.783,10,8.993044,1.359766,0.1512019,2283.307,119.5938,0,-115.3949,-15.33,
10,67.883,10,8.995063,1.307358,0.1453418,2283.547,119.4413,0,-115.3949,-15.33,
10,67.983,10,9.000667,1.303341,0.144805,2283.74,119.42,0,-115.3947,-15.33,
10,68.083,10,9.013723,1.350075,0.14978,2283.93,119.3962,0,-115.3949,-15.33,
10,68.183,10,8.997023,1.271393,0.1413126,2284.116,119.2062,0,-115.3949,-15.33,
10,68.283,10,8.994189,1.364604,0.1517206,2284.308,119.7025,0,-115.3949,-15.33,
10,68.383,10,8.994862,1.311772,0.1458357,2284.501,119.465,0,-115.3949,-15.33,
10,68.483,10,9.000264,1.297122,0.1441205,2284.74,119.1912,0,-115.3947,-15.33,
10,68.583,10,9.014544,1.363052,0.1512059,2284.934,119.1875,0,-115.3947,-15.33,
10,68.683,10,8.998354,1.281278,0.1423903,2285.127,119.0537,0,-115.3947,-15.33,
10,68.783,10,8.993025,1.362893,0.15155,2285.316,119.36,0,-115.3945,-15.33,
10,68.883,10,8.992694,1.315847,0.146324,2285.506,119.5462,0,-115.3943,-15.33,
10,68.983,10,8.99831,1.289225,0.1432741,2285.695,119.1925,0,-115.3945,-15.33,
10,69.083,10,9.012432,1.368832,0.1518827,2285.935,119.35,0,-115.3945,-15.33,
10,69.183,10,8.995585,1.268347,0.1409966,2286.119,119.1387,0,-115.3944,-15.33,
10,69.283,10,8.992294,1.355615,0.150753,2286.315,119.5925,0,-115.3944,-15.33,
10,69.383,10,8.99295,1.315656,0.1462985,2286.508,119.6262,0,-115.3945,-15.33,
10,69.483,10,8.999233,1.291173,0.1434759,2286.703,119.2313,0,-115.3945,-15.33,
10,69.583,10,9.010184,1.363279,0.1513043,2286.895,119.2188,0,-115.3943,-15.33,
10,69.683,10,8.995796,1.267684,0.1409197,2287.134,119.1063,0,-115.3943,-15.33,
10,69.783,10,8.990332,1.357174,0.1509593,2287.325,119.7975,0,-115.3947,-15.33,
10,69.883,10,8.994484,1.323956,0.1471964,2287.518,119.0837,0,-115.3948,-15.33,
10,69.983,10,9.000183,1.294002,0.143775,2287.712,119.0575,0,-115.395,-15.33,
10,70.083,10,9.01272,1.36653,0.1516224,2287.903,119.3887,0,-115.3948,-15.33,
10,70.183,10,8.997564,1.274355,0.1416333,2288.1,118.95,0,-115.3947,-15.33,
10,70.283,10,8.992267,1.353456,0.1505133,2288.286,119.9387,0,-115.3947,-15.33,
10,70.383,10,8.994524,1.330659,0.147941,2288.479,119.3312,0,-115.3949,-15.33,
10,70.483,10,9.000781,1.291475,0.1434848,2288.721,119.56,0,-115.3951,-15.33,
10,70.583,10,9.014899,1.365085,0.1514254,2288.914,119.0625,0,-115.3949,-15.33,
10,70.683,10,8.998236,1.27731,0.1419511,2289.105,119.0263,0,-115.3948,-15.33,
10,70.783,10,8.991858,1.356021,0.1508055,2289.296,119.745,0,-115.3948,-15.33,
10,70.883,10,8.99336,1.328441,0.1477135,2289.49,119.2625,0,-115.3948,-15.33,
10,70.983,10,8.99823,1.289579,0.1433147,2289.681,119.2225,0,-115.3945,-15.33,
10,71.083,10,9.01168,1.366124,0.1515948,2289.916,119.1663,0,-115.3944,-15.33,
10,71.183,10,8.996703,1.274332,0.1416443,2290.109,119.5612,0,-115.3943,-15.33,
10,71.283,10,8.988322,1.345136,0.1496537,2290.301,119.7588,0,-115.3943,-15.33,
10,71.383,10,8.993715,1.353342,0.1504764,2290.494,119.3587,0,-115.3943,-15.33,
10,71.483,10,8.997354,1.303747,0.1449034,2290.684,119.2738,0,-115.3945,-15.33,
10,71.583,10,9.01307,1.377055,0.1527842,2290.876,119.385,0,-115.3946,-15.33,
10,71.683,10,8.996288,1.282652,0.1425757,2291.07,119.5325,0,-115.3945,-15.33,
10,71.783,10,8.988136,1.339514,0.1490314,2291.302,119.4212,0,-115.3945,-15.33,
10,71.883,10,8.994914,1.353547,0.1504791,2291.495,119.5037,0,-115.3944,-15.33,
10,71.983,10,8.99667,1.278628,0.1421224,2291.689,119.1438,0,-115.3944,-15.33,
10,72.083,10,9.012271,1.382952,0.1534521,2291.887,119.1338,0,-115.3944,-15.33,
10,72.183,10,8.995675,1.278463,0.1421197,2292.079,119.235,0,-115.3944,-15.33,
10,72.283,10,8.987078,1.334286,0.1484672,2292.271,119.7637,0,-115.3944,-15.33,
10,72.383,10,8.995202,1.349338,0.1500064,2292.464,119.0938,0,-115.3945,-15.33,
10,72.483,10,8.996985,1.271994,0.14138,2292.705,119.585,0,-115.3944,-15.33,
10,72.583,10,9.011292,1.381793,0.1533401,2292.899,119.1087,0,-115.3944,-15.33,
10,72.683,10,8.996205,1.276115,0.1418503,2293.086,119.2038,0,-115.3944,-15.33,
10,72.783,10,8.986109,1.32559,0.1475154,2293.276,119.8538,0,-115.3944,-15.33,
10,72.883,10,8.99644,1.359434,0.151108,2293.468,119.2513,0,-115.3947,-15.33,
10,72.983,10,8.999301,1.283181,0.1425868,2293.659,119.315,0,-115.3949,-15.33,
10,73.083,10,9.013197,1.383875,0.1535387,2293.851,118.9188,0,-115.3947,-15.33,
10,73.183,10,8.999044,1.284172,0.1427009,2294.096,119.7038,0,-115.3946,-15.33,
10,73.283,10,8.988235,1.329707,0.1479386,2294.288,119.34,0,-115.3947,-15.33,
10,73.383,10,8.996616,1.363861,0.1515971,2294.479,119.1037,0,-115.3948,-15.33,
10,73.483,10,8.995687,1.274952,0.1417293,2294.781,119.3937,0,-115.3948,-15.33,
10,73.583,10,9.011422,1.378429,0.1529646,2294.874,119.2463,0,-115.3949,-15.33,
10,73.683,10,9.000351,1.283545,0.1426105,2295.065,119.4512,0,-115.3949,-15.33,
10,73.783,10,8.987818,1.320731,0.1469468,2295.259,119.805,0,-115.3946,-15.33,
10,73.883,10,8.995471,1.378649,0.1532604,2295.45,119.3812,0,-115.3946,-15.33,
10,73.983,10,8.996097,1.272841,0.1414882,2295.685,119.075,0,-115.3947,-15.33,
10,74.083,10,9.011153,1.373051,0.1523724,2295.876,119.2375,0,-115.3946,-15.33,
10,74.183,10,8.999725,1.279784,0.1422026,2296.067,119.6288,0,-115.3946,-15.33,
10,74.283,10,8.989223,1.313337,0.1461013,2296.262,119.5488,0,-115.3949,-15.33,
10,74.383,10,8.998428,1.370537,0.1523085,2296.45,119.2363,0,-115.395,-15.33,
10,74.483,10,8.997763,1.272604,0.1414356,2296.641,119.1875,0,-115.3953,-15.33,
10,74.583,10,9.01311,1.376733,0.1527479,2296.88,119.2925,0,-115.3953,-15.33,
10,74.683,10,9.002756,1.28447,0.1426753,2297.069,119.7887,0,-115.3952,-15.33,
10,74.783,10,8.990084,1.316578,0.1464478,2297.261,119.6237,0,-115.3952,-15.33,
10,74.883,10,8.998852,1.378029,0.1531339,2297.455,119.225,0,-115.3954,-15.33,
10,74.983,10,8.999211,1.276806,0.1418798,2297.646,119.4825,0,-115.3954,-15.33,
10,75.083,10,9.014974,1.377685,0.1528218,2297.843,119.2463,0,-115.3956,-15.33,
10,75.183,10,9.004601,1.288004,0.1430384,2298.032,119.7275,0,-115.3956,-15.33,
10,75.283,10,8.992517,1.316487,0.146398,2298.272,119.04,0,-115.3954,-15.33,
10,75.383,10,8.999422,1.37509,0.1527976,2298.464,119.3688,0,-115.3956,-15.33,
10,75.483,10,8.999608,1.270341,0.1411551,2298.652,119.33,0,-115.3957,-15.33,
10,75.583,10,9.016032,1.375545,0.1525665,2298.844,119.0437,0,-115.396,-15.33,
10,75.683,10,9.007989,1.289244,0.1431223,2299.035,119.7163,0,-115.396,-15.33,
10,75.783,10,8.996258,1.307553,0.1453441,2299.227,119.26,0,-115.396,-15.33,
10,75.883,10,9.000199,1.381962,0.1535479,2299.469,119.4337,0,-115.396,-15.33,
10,75.983,10,9.000537,1.273192,0.1414574,2299.655,119.2962,0,-115.396,-15.33,
10,76.083,10,9.016352,1.372616,0.1522363,2299.847,119.1575,0,-115.3959,-15.33,
10,76.183,10,9.00841,1.294895,0.1437429,2300.042,119.9512,0,-115.3958,-15.33,
10,76.283,10,8.998211,1.315269,0.1461701,2300.236,119.5088,0,-115.3956,-15.33,
10,76.383,10,9.001806,1.39903,0.1554166,2300.427,119.17,0,-115.3956,-15.33,
10,76.483,10,9.000555,1.276482,0.1418226,2300.619,118.9538,0,-115.3959,-15.33,
10,76.583,10,9.014454,1.373567,0.1523739,2300.86,119.5975,0,-115.396,-15.33,
10,76.683,10,9.009559,1.298428,0.1441167,2301.054,119.4563,0,-115.396,-15.33,
10,76.783,10,8.997378,1.30655,0.1452145,2301.242,119.2437,0,-115.3959,-15.33,
10,76.883,10,9.002212,1.399365,0.1554468,2301.431,119.3538,0,-115.3959,-15.33,
10,76.983,10,8.99941,1.274598,0.1416313,2301.622,119.0812,0,-115.3956,-15.33,
10,77.083,10,9.012565,1.365267,0.1514848,2301.817,119.6437,0,-115.3954,-15.33,
10,77.183,10,9.007085,1.299539,0.1442796,2302.007,119.6988,0,-115.3953,-15.33,
10,77.283,10,8.994452,1.300977,0.1446422,2302.242,119.1912,0,-115.3953,-15.33,
10,77.383,10,8.998648,1.387531,0.1541933,2302.436,119.4,0,-115.3953,-15.33,
10,77.483,10,8.998285,1.276021,0.1418071,2302.627,119.1912,0,-115.3953,-15.33,
10,77.583,10,9.01277,1.36793,0.1517768,2302.821,119.3838,0,-115.3954,-15.33,
10,77.683,10,9.004914,1.303241,0.1447255,2303.012,119.4013,0,-115.3951,-15.33,
10,77.783,10,8.992378,1.305111,0.1451353,2303.202,119.1025,0,-115.3951,-15.33,
10,77.883,10,8.997676,1.392152,0.1547235,2303.438,119.3438,0,-115.3953,-15.33,
10,77.983,10,8.997115,1.279294,0.1421894,2303.631,119.1963,0,-115.3952,-15.33,
10,78.083,10,9.01059,1.367751,0.1517937,2303.827,119.3075,0,-115.3949,-15.33,
10,78.183,10,9.00637,1.305777,0.1449837,2304.017,119.6925,0,-115.3949,-15.33,
10,78.283,10,8.992211,1.297139,0.1442514,2304.209,119.1712,0,-115.395,-15.33,
10,78.383,10,8.995769,1.396192,0.1552054,2304.404,119.4662,0,-115.395,-15.33,
10,78.483,10,8.99605,1.279226,0.1421986,2304.592,119.0275,0,-115.395,-15.33,
10,78.583,10,9.006747,1.361337,0.1511464,2304.828,119.7825,0,-115.3947,-15.33,
10,78.683,10,9.004766,1.310158,0.145496,2305.021,119.635,0,-115.3945,-15.33,
10,78.783,10,8.989458,1.301127,0.1447392,2305.214,119.0675,0,-115.3947,-15.33,
10,78.883,10,8.99566,1.394724,0.1550441,2305.403,119.35,0,-115.3948,-15.33,
10,78.983,10,8.992746,1.278586,0.1421797,2305.593,119.045,0,-115.395,-15.33,
10,79.083,10,9.007605,1.361526,0.1511529,2305.834,119.8862,0,-115.395,-15.33,
10,79.183,10,9.008134,1.314204,0.1458908,2306.028,119.3525,0,-115.395,-15.33,
10,79.283,10,8.992183,1.296262,0.1441543,2306.219,119.0512,0,-115.395,-15.33,
10,79.383,10,8.996685,1.405457,0.1562194,2306.42,119.165,0,-115.3951,-15.33,
10,79.483,10,8.995366,1.281509,0.1424632,2306.616,119.1037,0,-115.3952,-15.33,
10,79.583,10,9.008205,1.351449,0.1500242,2306.811,119.7262,0,-115.3955,-15.33,
10,79.683,10,9.008948,1.323699,0.1469316,2307.004,119.495,0,-115.3956,-15.33,
10,79.783,10,8.992177,1.293878,0.1438893,2307.195,119.2225,0,-115.3956,-15.33,
10,79.883,10,9.000069,1.399858,0.1555386,2307.39,119.2262,0,-115.3956,-15.33,
10,79.983,10,8.996502,1.282636,0.1425705,2307.583,119.0837,0,-115.3956,-15.33,
10,80.083,10,9.010237,1.346045,0.1493907,2307.776,119.9075,0,-115.3956,-15.33,
10,80.183,10,9.010407,1.323982,0.1469392,2308.016,119.2012,0,-115.3956,-15.33,
10,80.283,10,8.9937,1.292475,0.143709,2308.201,119.025,0,-115.3952,-15.33,
10,80.383,10,8.998137,1.396247,0.1551707,2308.462,119.3838,0,-115.3952,-15.33,
10,80.483,10,8.996066,1.282132,0.1425214,2308.571,119.5212,0,-115.3953,-15.33,
