Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius
Rotary_9N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Position (rev),Rotary.Velocity (rpm),XYZ.X Position (mm),XYZ.Z Position (mm),XYZ.Y Position (mm),,DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step)
7,172.962,7,9.010689,1.485081,0.16453172498954655,2120.206,238.6075,0,-115.3962,-12.33,,0.1645317249631781,0.1645317249631781,0.1645317249631781
7,173.062,7,9.003474,1.490088,0.1645553967992401,2120.585,238.66,0,-115.3962,-12.33,,0.16455539675799286,0.16455539675799286,0.16455539675799286
7,173.162,7,9.009122,1.511125,0.1645771400144798,2121.057,238.6913,0,-115.3962,-12.33,,0.16457713995519993,0.16457713995519993,0.16457713995519993
7,173.262,7,9.000985,1.505877,0.16459752138956896,2121.444,238.685,0,-115.3959,-12.33,,0.16459752130959762,0.16459752130959762,0.16459752130959762
7,173.362,7,9.002797,1.478696,0.16461723420537164,2121.843,238.7137,0,-115.396,-12.33,,0.1646172341031549,0.1646172341031549,0.1646172341031549
7,173.462,7,9.003853,1.446144,0.16463703741745786,2122.224,238.7913,0,-115.396,-12.33,,0.16463703729335932,0.16463703729335932,0.16463703729335932
7,173.562,7,9.001979,1.494382,0.1646576736399519,2122.611,238.565,0,-115.3957,-12.33,,0.16465767349727914,0.16465767349727914,0.16465767349727914
7,173.662,7,9.005165,1.52417,0.16467979234591731,2122.999,238.6775,0,-115.3956,-12.33,,0.16467979219215426,0.16467979219215426,0.16467979219215426
7,173.762,7,8.997796,1.523475,0.16470391568315165,2123.377,238.7975,0,-115.3954,-12.33,,0.16470391553135627,0.16470391553135627,0.16470391553135627
7,173.862,7,9.001666,1.499584,0.16473043964362707,2123.769,239.0125,0,-115.3955,-12.33,,0.16473043951391309,0.16473043951391309,0.16473043951391309
7,173.962,7,9.007174,1.503182,0.16475963570003913,2124.241,238.67,0,-115.3956,-12.33,,0.16475963562100213,0.16475963562100213,0.16475963562100213
7,174.062,7,9.000527,1.521615,0.16479165321776965,2124.627,238.5825,0,-115.3952,-12.33,,0.16479165322764847,0.16479165322764847,0.16479165322764847
7,174.162,7,9.006732,1.557421,0.1648265369304269,2125.012,238.5687,0,-115.3951,-12.33,,0.1648265370777065,0.1648265370777065,0.1648265370777065
7,174.262,7,8.999905,1.550257,0.16486425001258068,2125.396,238.6475,0,-115.3952,-12.33,,0.16486425035564883,0.16486425035564883,0.16486425035564883
7,174.362,7,9.000546,1.526392,0.16490468529770677,2125.78,238.7575,0,-115.3952,-12.33,,0.16490468590307839,0.16490468590307839,0.16490468590307839
7,174.462,7,9.003509,1.523719,0.16494765630816985,2126.163,238.845,0,-115.3952,-12.33,,0.16494765724670016,0.16494765724670016,0.16494765724670016
7,174.562,7,9.001638,1.601869,0.1649928856388498,2126.546,238.905,0,-115.3953,-12.33,,0.1649928869792865,0.1649928869792865,0.1649928869792865
7,174.662,7,9.009521,1.60006,0.16504004002690995,2127.016,238.3637,0,-115.3951,-12.33,,0.16504004182610357,0.16504004182610357,0.16504004182610357
7,174.762,7,8.999608,1.565715,0.16508882094813557,2127.399,238.7825,0,-115.3949,-12.33,,0.16508882323726565,0.16508882323726565,0.16508882323726565
7,174.862,7,9.000915,1.539735,0.1651390361351534,2127.782,239.1563,0,-115.3946,-12.33,,0.16513903890146747,0.16513903890146747,0.16513903890146747
7,174.962,7,9.00241,1.538686,0.16519059760409052,2128.157,238.4925,0,-115.3943,-12.33,,0.16519060076793443,0.16519060076793443,0.16519060076793443
7,175.062,7,8.994524,1.569982,0.1652434733742469,2128.544,238.6962,0,-115.3942,-12.33,,0.16524347676163018,0.16524347676163018,0.16524347676163018
7,175.162,7,9.003881,1.595416,0.16529763746652823,2128.931,238.6062,0,-115.3942,-12.33,,0.16529764077816383,0.16529764077816383,0.16529764077816383
7,175.262,7,8.995889,1.570005,0.1653530341993657,2129.41,238.6938,0,-115.394,-12.33,,0.165353036978091,0.165353036978091,0.165353036978091
7,175.362,7,8.997081,1.577026,0.16540954688164664,2129.785,238.8825,0,-115.3939,-12.33,,0.16540954848140085,0.16540954848140085,0.16540954848140085
7,175.462,7,9.002493,1.59487,0.16546697842532523,2130.167,238.5625,0,-115.3938,-12.33,,0.16546697798643947,0.16546697798643947,0.16546697798643947
7,175.562,7,8.998942,1.546389,0.16552506475002032,2130.551,238.7437,0,-115.3936,-12.33,,0.1655250611874455,0.1655250611874455,0.1655250611874455
7,175.662,7,9.001521,1.6245,0.16558348760007374,2130.939,238.7725,0,-115.3936,-12.33,,0.16558347961325584,0.16558347961325584,0.16558347961325584
7,175.762,7,8.996809,1.617258,0.16564186066314956,2131.321,238.5538,0,-115.3936,-12.33,,0.1656418467784206,0.1656418467784206,0.1656418467784206
7,175.862,7,8.999658,1.61894,0.16569974019330697,2131.8,238.7563,0,-115.3936,-12.33,,0.1656997188516648,0.1656997188516648,0.1656997188516648
7,175.962,7,9.005893,1.583374,0.1657566964767533,2132.188,238.8775,0,-115.3936,-12.33,,0.16575666618141743,0.16575666618141743,0.16575666618141743
7,176.062,7,9.002686,1.607412,0.1658124153176029,2132.577,238.7775,0,-115.3937,-12.33,,0.1658123748562908,0.1658123748562908,0.1658123748562908
7,176.162,7,9.005197,1.58644,0.1658667804587432,2132.96,238.555,0,-115.3935,-12.33,,0.16586672921460996,0.16586672921460996,0.16586672921460996
7,176.262,7,8.992728,1.540667,0.16591989356768316,2133.333,238.7025,0,-115.3933,-12.33,,0.16591983192955834,0.16591983192955834,0.16591983192955834
7,176.362,7,8.991236,1.541486,0.1659720117316214,2133.719,238.7962,0,-115.3933,-12.33,,0.165971941607686,0.165971941607686,0.165971941607686
7,176.462,7,8.99789,1.540771,0.16602344303374197,2134.101,238.8262,0,-115.3935,-12.33,,0.16602336846214902,0.16602336846214902,0.16602336846214902
7,176.562,7,8.990421,1.587927,0.16607446348241492,2134.489,238.55,0,-115.3936,-12.33,,0.16607439131658006,0.16607439131658006,0.16607439131658006
7,176.662,7,9.000769,1.592181,0.16612527392289733,2134.976,238.7762,0,-115.3936,-12.33,,0.1661252145473794,0.1661252145473794,0.1661252145473794
7,176.762,7,8.995069,1.562357,0.166175983159137,2135.363,239.0013,0,-115.3933,-12.33,,0.16617595116354547,0.16617595116354547,0.16617595116354547
7,176.862,7,8.99369,1.554086,0.16622659598475467,2135.745,238.7513,0,-115.3933,-12.33,,0.16622661068780065,0.16622661068780065,0.16622661068780065
7,176.962,7,9.000645,1.574385,0.16627700575271614,2136.124,238.7225,0,-115.3933,-12.33,,0.16627709142696623,0.16627709142696623,0.16627709142696623
7,177.062,7,8.995849,1.58946,0.1663270220531494,2136.5,238.725,0,-115.3932,-12.33,,0.16632720765496048,0.16632720765496048,0.16632720765496048
7,177.162,7,8.999413,1.590714,0.1663764345534121,2136.882,238.5337,0,-115.3932,-12.33,,0.16637675271516872,0.16637675271516872,0.16637675271516872
7,177.262,7,8.989313,1.552053,0.166425068289529,2137.365,238.7612,0,-115.3935,-12.33,,0.1664255532878856,0.1664255532878856,0.1664255532878856
7,177.362,7,8.991765,1.526242,0.1664727952972602,2137.741,239.1013,0,-115.3937,-12.33,,0.16647347967925472,0.16647347967925472,0.16647347967925472
7,177.462,7,8.995548,1.54322,0.1665195081920096,2138.123,238.6087,0,-115.3938,-12.33,,0.1665204177311203,0.1665204177311203,0.1665204177311203
7,177.562,7,8.989743,1.564331,0.16656508198026654,2138.51,238.7675,0,-115.3939,-12.33,,0.16656622866029186,0.16656622866029186,0.16656622866029186
7,177.662,7,8.999156,1.556193,0.1666093354528832,2138.893,238.5462,0,-115.394,-12.33,,0.16661070825560326,0.16661070825560326,0.16661070825560326
7,177.762,7,8.994044,1.559986,0.1666519934508968,2139.272,238.7263,0,-115.394,-12.33,,0.16665354687328077,0.16665354687328077,0.16665354687328077
7,177.862,7,8.992601,1.55432,0.16669267570576435,2139.755,238.9575,0,-115.394,-12.33,,0.16669431617536368,0.16669431617536368,0.16669431617536368
7,177.962,7,9.002205,1.554391,0.1667309468294358,2140.137,238.6087,0,-115.3942,-12.33,,0.16673251754417423,0.16673251754417423,0.16673251754417423
7,178.062,7,8.995895,1.572327,0.1667664144183019,2140.52,238.7125,0,-115.3942,-12.33,,0.16676767962848876,0.16676767962848876,0.16676767962848876
7,178.162,7,8.999998,1.511025,0.1667988153418905,2140.896,238.815,0,-115.3943,-12.33,,0.16679944573132424,0.16679944573132424,0.16679944573132424
7,178.262,7,8.992462,1.491582,0.16682803226943682,2141.28,238.6138,0,-115.3943,-12.33,,0.16682759388133092,0.16682759388133092,0.16682759388133092
7,178.362,7,8.990335,1.497178,0.16685403410557234,2141.661,238.795,0,-115.3942,-12.33,,0.16685198418269345,0.16685198418269345,0.16685198418269345
7,178.462,7,8.998824,1.529785,0.16687681376406835,2142.133,238.7563,0,-115.394,-12.33,,0.1668725078906149,0.1668725078906149,0.1668725078906149
7,178.562,7,8.988678,1.534133,0.1668964034605744,2142.52,238.5813,0,-115.3938,-12.33,,0.16688911943124435,0.16688911943124435,0.16688911943124435
7,178.662,7,8.992001,1.476491,0.16691294450877406,2142.906,238.5462,0,-115.3937,-12.33,,0.16690192928923184,0.16690192928923184,0.16690192928923184
7,178.762,7,8.986626,1.43384,0.16692670881566637,2143.289,238.4925,0,-115.3938,-12.33,,0.16691125562518325,0.16691125562518325,0.16691125562518325
7,178.862,7,8.988474,1.438237,0.16693801835882818,2143.672,238.78,0,-115.3941,-12.33,,0.16691758106453172,0.16691758106453172,0.16691758106453172
7,178.962,7,8.994654,1.456445,0.16694711249176897,2144.051,238.9225,0,-115.394,-12.33,,0.1669214638508007,0.1669214638508007,0.1669214638508007
7,179.062,7,8.987304,1.478654,0.16695403679265686,2144.525,238.405,0,-115.3938,-12.33,,0.16692347524144563,0.16692347524144563,0.16692347524144563
7,179.162,7,8.991035,1.475741,0.16695857287056823,2144.907,238.7437,0,-115.3938,-12.33,,0.16692417910741641,0.16692417910741641,0.16692417910741641
7,179.262,7,8.985186,1.423899,0.16696018368569135,2145.292,238.795,0,-115.3939,-12.33,,0.16692412275281582,0.16692412275281582,0.16692412275281582
7,179.362,7,8.987019,1.444998,0.16695795638487365,2145.664,238.6613,0,-115.3942,-12.33,,0.16692381285578267,0.16692381285578267,0.16692381285578267
7,179.462,7,8.995933,1.465314,0.16695057331303387,2146.045,238.7275,0,-115.3942,-12.33,,0.16692369611358204,0.16692369611358204,0.16692369611358204
7,179.562,7,8.987285,1.470864,0.1669363500808515,2146.429,238.63,0,-115.3942,-12.33,,0.166924169140109,0.166924169140109,0.166924169140109
7,179.662,7,8.991276,1.473848,0.16691333329869765,2146.831,238.6637,0,-115.3945,-12.33,,0.1669255926140745,0.1669255926140745,0.1669255926140745
7,179.762,7,8.99206,1.425351,0.16687945110574604,2147.319,238.7163,0,-115.3944,-12.33,,0.16692828228768658,0.16692828228768658,0.16692828228768658
7,179.862,7,8.989452,1.444579,0.16683273935553664,2147.701,238.7425,0,-115.3943,-12.33,,0.16693247723484192,0.16693247723484192,0.16693247723484192
7,179.962,7,8.996939,1.471172,0.16677167784906752,2148.087,238.715,0,-115.3944,-12.33,,0.16693829700277013,0.16693829700277013,0.16693829700277013
10,0.183,10,9.036195,1.179075,0.1666955949112979,2148.865,106.4575,0,-115.391,-15.33,,nan,nan,nan
10,0.283,10,9.032603,1.163854,0.16660489040212365,2149.051,116.5012,0,-115.3907,-15.33,,nan,nan,nan
10,0.383,10,9.015596,1.093404,0.1665008613792323,2149.241,118.8062,0,-115.3906,-15.33,,nan,nan,nan
10,0.483,10,9.021302,1.24276,0.16638530643306618,2149.429,119.0687,0,-115.3904,-15.33,,nan,nan,nan
10,0.583,10,9.025739,1.094002,0.16626023094854014,2149.621,119.28,0,-115.3904,-15.33,,nan,nan,nan
10,0.683,10,9.024507,1.206071,0.16612769871950706,2149.815,119.595,0,-115.3904,-15.33,,nan,nan,nan
10,0.783,10,9.02203,1.130779,0.16598971175156063,2150.052,119.3612,0,-115.3903,-15.33,,nan,nan,nan
10,0.883,10,9.001571,1.05716,0.1658480878180657,2150.244,119.1238,0,-115.3899,-15.33,,nan,nan,nan
10,0.983,10,9.000586,1.194793,0.16570435496667013,2150.432,119.2212,0,-115.3899,-15.33,,nan,nan,nan
10,1.083,10,9.005915,1.050438,0.16555969050469435,2150.625,118.9388,0,-115.3899,-15.33,,nan,nan,nan
10,1.183,10,9.014874,1.251382,0.1654149130498993,2150.814,119.6362,0,-115.3899,-15.33,,nan,nan,nan
10,1.283,10,9.011943,1.160681,0.1652705193491915,2151.006,119.5912,0,-115.3899,-15.33,,nan,nan,nan
10,1.383,10,8.995409,1.099354,0.16512677934996972,2151.241,119.2962,0,-115.3898,-15.33,,nan,nan,nan
10,1.483,10,8.999106,1.22717,0.1649838557683245,2151.436,119.4238,0,-115.3897,-15.33,,nan,nan,nan
10,1.583,10,9.002868,1.085127,0.164841895750877,2151.629,119.18,0,-115.3896,-15.33,,nan,nan,nan
10,1.683,10,9.01058,1.262066,0.16470105676236785,2151.829,119.3087,0,-115.3895,-15.33,,nan,nan,nan
10,1.783,10,9.007196,1.18845,0.1645614773877601,2152.022,119.8475,0,-115.3896,-15.33,,nan,nan,nan
10,1.883,10,8.993019,1.134501,0.16442326699772436,2152.215,119.0913,0,-115.3898,-15.33,,nan,nan,nan
10,1.983,10,8.991208,1.255451,0.16428650362714853,2152.402,119.3487,0,-115.3896,-15.33,,nan,nan,nan
10,2.083,10,8.996087,1.117773,0.16415120309646125,2152.641,118.8313,0,-115.3893,-15.33,,nan,nan,nan
10,2.183,10,9.003918,1.262761,0.16401727713349132,2152.835,119.9238,0,-115.3892,-15.33,,nan,nan,nan
10,2.283,10,9.003304,1.207646,0.16388449894928483,2153.022,119.6663,0,-115.3893,-15.33,,nan,nan,nan
10,2.383,10,8.989102,1.169083,0.16375252169065893,2153.214,118.9625,0,-115.3894,-15.33,,nan,nan,nan
10,2.483,10,8.989808,1.270617,0.163620966033551,2153.406,119.4825,0,-115.3893,-15.33,,nan,nan,nan
10,2.583,10,8.993985,1.139989,0.1634895228301561,2153.597,119,0,-115.3893,-15.33,,nan,nan,nan
10,2.683,10,9.004596,1.262833,0.16335798986200464,2153.79,119.8262,0,-115.3895,-15.33,,nan,nan,nan
10,2.783,10,9.006035,1.227419,0.16322623499072572,2154.025,119.275,0,-115.3896,-15.33,,nan,nan,nan
10,2.883,10,8.988235,1.181397,0.16309418498399833,2154.22,119.0038,0,-115.3896,-15.33,,nan,nan,nan
10,2.983,10,8.987223,1.284672,0.16296187966714787,2154.415,119.3825,0,-115.3898,-15.33,,nan,nan,nan
10,3.083,10,8.992598,1.16186,0.1628295287626984,2154.605,119.1575,0,-115.3898,-15.33,,nan,nan,nan
10,3.183,10,9.002673,1.258257,0.1626974919595482,2154.794,119.6862,0,-115.3899,-15.33,,nan,nan,nan
10,3.283,10,9.005493,1.241676,0.16256617114569283,2154.986,119.2288,0,-115.3897,-15.33,,nan,nan,nan
10,3.383,10,8.987768,1.188109,0.1624359004056025,2155.228,119.3,0,-115.3897,-15.33,,nan,nan,nan
10,3.483,10,8.987703,1.29533,0.1623068913983044,2155.419,119.1488,0,-115.3899,-15.33,,nan,nan,nan
10,3.583,10,8.992127,1.176941,0.16217922800485415,2155.607,119.0825,0,-115.39,-15.33,,nan,nan,nan
10,3.683,10,9.001794,1.253311,0.1620528722403515,2155.797,119.7738,0,-115.39,-15.33,,nan,nan,nan
10,3.783,10,9.005175,1.247505,0.16192765559444294,2155.992,119.3887,0,-115.3902,-15.33,,nan,nan,nan
10,3.883,10,8.9903,1.197881,0.1618032965054413,2156.184,119.3287,0,-115.3902,-15.33,,nan,nan,nan
10,3.983,10,8.990214,1.29546,0.16167946592144528,2156.376,119.275,0,-115.3902,-15.33,,nan,nan,nan
10,4.083,10,8.991158,1.180341,0.16155587433426694,2156.617,119.32,0,-115.39,-15.33,,nan,nan,nan
10,4.183,10,8.999701,1.253945,0.16143232761068266,2156.805,119.6963,0,-115.39,-15.33,,nan,nan,nan
10,4.283,10,9.002748,1.246433,0.1613087079656871,2156.994,119.3213,0,-115.39,-15.33,,nan,nan,nan
10,4.383,10,8.987774,1.200917,0.16118493155941047,2157.188,119.17,0,-115.39,-15.33,,nan,nan,nan
10,4.483,10,8.988688,1.29821,0.1610609500687468,2157.381,119.2675,0,-115.3902,-15.33,,nan,nan,nan
10,4.583,10,8.991189,1.189759,0.16093678399773814,2157.573,119.3,0,-115.3902,-15.33,,nan,nan,nan
10,4.683,10,9.001153,1.24591,0.16081252085014844,2157.811,119.7812,0,-115.3904,-15.33,,nan,nan,nan
10,4.783,10,9.005406,1.256208,0.16068824615517383,2158.006,119.2813,0,-115.3905,-15.33,,nan,nan,nan
10,4.883,10,8.989969,1.203678,0.16056398063204366,2158.195,119.165,0,-115.3905,-15.33,,nan,nan,nan
10,4.983,10,8.989269,1.303062,0.16043968770816494,2158.384,119.2912,0,-115.3904,-15.33,,nan,nan,nan
10,5.083,10,8.992158,1.195387,0.16031531456128537,2158.578,119.35,0,-115.3903,-15.33,,nan,nan,nan
10,5.183,10,9.001264,1.243936,0.16019078177832718,2158.82,119.8225,0,-115.3902,-15.33,,nan,nan,nan
10,5.283,10,9.006252,1.263999,0.16006590933319148,2158.965,119.12,0,-115.3903,-15.33,,nan,nan,nan
10,5.383,10,8.988322,1.205727,0.15994039112258387,2159.205,119.2962,0,-115.3904,-15.33,,nan,nan,nan
10,5.483,10,8.986935,1.29985,0.15981387991585905,2159.39,119.3163,0,-115.3903,-15.33,,nan,nan,nan
10,5.583,10,8.989202,1.199969,0.15968610647543777,2159.586,119.1687,0,-115.3903,-15.33,,nan,nan,nan
10,5.683,10,9.000277,1.235256,0.1595569225366258,2159.776,119.7787,0,-115.3903,-15.33,,nan,nan,nan
10,5.783,10,9.004373,1.263813,0.1594262498466208,2159.97,119.1113,0,-115.3903,-15.33,,nan,nan,nan
10,5.883,10,8.987468,1.20145,0.15929405287321938,2160.162,119.49,0,-115.3902,-15.33,,nan,nan,nan
10,5.983,10,8.984991,1.304218,0.15916039350248065,2160.414,119.2188,0,-115.3902,-15.33,,nan,nan,nan
10,6.083,10,8.987056,1.201021,0.15902548269606145,2160.556,119.5525,0,-115.3903,-15.33,,nan,nan,nan
10,6.183,10,8.995955,1.230719,0.15888965268120947,2160.796,119.5625,0,-115.3903,-15.33,,nan,nan,nan
10,6.283,10,9.002549,1.26847,0.1587532660411708,2160.99,119.2562,0,-115.3903,-15.33,,nan,nan,nan
10,6.383,10,8.98675,1.207675,0.15861665463707203,2161.184,119.385,0,-115.3902,-15.33,,nan,nan,nan
10,6.483,10,8.986629,1.304816,0.1584801280477612,2161.375,119.275,0,-115.3902,-15.33,,nan,nan,nan
10,6.583,10,8.988842,1.206003,0.158343996308467,2161.561,119.4075,0,-115.3903,-15.33,,nan,nan,nan
10,6.683,10,8.999936,1.234681,0.1582085624387603,2161.754,119.5612,0,-115.3903,-15.33,,nan,nan,nan
10,6.783,10,9.003778,1.270649,0.15807410199627808,2161.96,119.1187,0,-115.3901,-15.33,,nan,nan,nan
10,6.883,10,8.988065,1.205733,0.15794088482073707,2162.15,119.3863,0,-115.3902,-15.33,,nan,nan,nan
10,6.983,10,8.985483,1.30101,0.1578092287275471,2162.385,119.26,0,-115.3904,-15.33,,nan,nan,nan
10,7.083,10,8.988415,1.208675,0.1576795138620988,2162.577,119.8087,0,-115.3906,-15.33,,nan,nan,nan
10,7.183,10,8.996645,1.229875,0.15755211485472803,2162.769,119.7925,0,-115.3908,-15.33,,nan,nan,nan
10,7.283,10,9.006698,1.270198,0.15742728924577076,2162.956,119.2813,0,-115.3909,-15.33,,nan,nan,nan
10,7.383,10,8.988712,1.198852,0.1573051658710363,2163.151,119.3438,0,-115.3907,-15.33,,nan,nan,nan
10,7.483,10,8.985536,1.2995,0.15718587357349945,2163.346,119.2138,0,-115.3908,-15.33,,nan,nan,nan
10,7.583,10,8.98944,1.205944,0.15706964531407427,2163.537,119.6425,0,-115.391,-15.33,,nan,nan,nan
10,7.683,10,8.999221,1.232846,0.15695675834392545,2163.776,119.1837,0,-115.391,-15.33,,nan,nan,nan
10,7.783,10,9.006779,1.273004,0.15684735301365604,2163.967,119.13,0,-115.3912,-15.33,,nan,nan,nan
10,7.883,10,8.992038,1.207305,0.1567413142814896,2164.16,119.2025,0,-115.3913,-15.33,,nan,nan,nan
10,7.983,10,8.987672,1.299133,0.1566383177799549,2164.351,119.0638,0,-115.3914,-15.33,,nan,nan,nan
10,8.083,10,8.990146,1.21075,0.15653794627824796,2164.539,119.8213,0,-115.3912,-15.33,,nan,nan,nan
10,8.183,10,8.996958,1.234022,0.15643975595264423,2164.776,119.3887,0,-115.3913,-15.33,,nan,nan,nan
10,8.283,10,9.007949,1.271819,0.1563432832720086,2164.961,119.1988,0,-115.3914,-15.33,,nan,nan,nan
10,8.383,10,8.992762,1.210023,0.15624807037455055,2165.152,119.5238,0,-115.3913,-15.33,,nan,nan,nan
10,8.483,10,8.987719,1.293284,0.15615372827220195,2165.347,119.2337,0,-115.3913,-15.33,,nan,nan,nan
10,8.583,10,8.990399,1.218463,0.1560599730154082,2165.54,119.7787,0,-115.3914,-15.33,,nan,nan,nan
10,8.683,10,8.999505,1.231316,0.15596660175370372,2165.735,119.1837,0,-115.3914,-15.33,,nan,nan,nan
10,8.783,10,9.007909,1.276238,0.1558734439402168,2165.927,119.2212,0,-115.3912,-15.33,,nan,nan,nan
10,8.883,10,8.991266,1.208464,0.15578035692146996,2166.125,119.0413,0,-115.3912,-15.33,,nan,nan,nan
10,8.983,10,8.986012,1.291384,0.15568726336975505,2166.365,119.4275,0,-115.3913,-15.33,,nan,nan,nan
10,9.083,10,8.991554,1.217002,0.15559416007236831,2166.555,119.5337,0,-115.3917,-15.33,,nan,nan,nan
10,9.183,10,8.997418,1.229534,0.1555010768204451,2166.742,119.4463,0,-115.3918,-15.33,,nan,nan,nan
